tweet,label_kenaikanbbm,label_kesehatanAPBN,label_omnibus_law,label_kenaikanppn,label_pemerintah
"Besarnya beban subsidi & kompensasi dlm APBN, maka agar keseimbangan APBN dalam jangka panjang tetap dapat terjaga, kebijakan subsidi perlu diarahkan supaya lebih tepat sasaran.
  
  Peran & partisipasi masyarakat sangat penting dalam mengawal pelaksanaan APBN 2023.
  
  https://m-harianjogja-com.cdn.ampproject.org/v/s/m.harianjogja.com/opini/read/amp/2022/08/27/543/1110005/opini-menjaga-kesehatan-apbn-2023?amp_gsa=1&amp_js_v=a9&usqp=mq331AQKKAFQArABIIACAw%3D%3D#amp_tf=Dari%20%251%24s&aoh=16659582973018&referrer=https%3A%2F%2Fwww.google.com&ampshare=https%3A%2F%2Fm.harianjogja.com%2Fopini%2Fread%2F2022%2F08%2F27%2F543%2F1110005%2Fopini-menjaga-kesehatan-apbn-2023Ã¢â‚¬Â¦",1.0,0.0,0.5,0.5,0.5
iso ngitung opo pura pura bego untuk dienthit uang apbn apbd,0.5,0.0,0.5,0.5,0.5
"Kereta ngeruk APBN 4,3 triliun.",0.5,0.0,0.5,0.5,0.5
"Nasdrun kl mikirin bangsa Dan negara nggak Akan mencalonkan Bapak politik identitas . Mereka yg mencalonkan Beliau punya 2 motif , merampok APBN dengan santun Dan mengekploitasi Sumber Daya Alam gila2 an sampai negara bangkrut demi dompet pribadi .",0.5,0.0,0.5,0.5,0.5
"Jokowi Ingkar Janji, proyek kereta api cepat Jakarta Bandung pake uang APBN 3,2 Triliun
  
  Proyek ini mengalami pembengkakan biaya hingga trilyunan yang berpotensi merugikan keuangan negara.
  
  Source: Kompas com",0.5,0.0,0.5,0.5,0.0
"Hoax ?
  Baca rencana anggaran Ibu Kota bhw sarana yg dibangun dari dana APBN hanya jalan umum, istana, gedung DPR/MPR, Kepolisian, TNI - sementara yg lain krn tdk dibiayai APBN berarti akan menyewa.",0.5,0.5,0.5,0.5,0.5
"No Debat
  Kompor gaaas
  
  Mau cobaÃ‚Â² jadi Presiden, maaf tujuan sesungguhnya GARONG APBN & khilafah
  
  Salam, mayoritas NKRI",0.5,0.0,0.5,0.5,0.0
"Nusa Tenggara Timur Mendukung Penuh Pengalihan BBM Subsidi Agar Tak Membebani APBN
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.5,0.5,0.5,1.0
"Penyesuaian harga BBM jalan keluar selamatkan apbn dan ekonomi negara. Ini keputusan tepat yang sangat membantu masyarakat kurang mampu, memang hebat pemerintah kita dukung*",1.0,1.0,0.5,0.5,1.0
"Anthony Budiawan: Jika Logika Ngawur Romli Berlaku, Berbagai Kasus APBN Harus Dipidana KPK!",0.5,0.5,0.5,0.5,0.5
"Hari ini jumlah santri, tidak kurang dari 5 juta santri di 28 ribu pesantren. Mereka ini adalah masa depan kita. Mereka harus terus mendapatkan dukungan dan dorongan dan fasilitas dari pemerintah dari negara dari APBN,Ã¢â‚¬Â kata Gus Muhaimin",0.5,0.5,0.5,0.5,0.5
"Manfaat APBN
  
  Mari kita simak bersama 
  
  #BelajarTanpaBatas",0.5,0.5,0.5,0.5,0.5
Update info APBN 2022 yuuukÃ¢â‚¬Â¦,0.5,0.5,0.5,0.5,0.5
"Dilema Proyek Kereta Cepat, Pilih China yang Lebih Murah, tapi Biayanya Malah Bengkak.
  
  Mungkinkah Ada Permainan Dibalik Tender Proyek Kereta Cepat Jakarta - Bandung ini Sehingga Begitu Lambat, Bermasalah dan Membebani APBN???
  Audit dan Selidiki.",0.5,0.0,0.5,0.5,0.5
"The government's commitment to managing the State Revenue and Expenditure Budget (APBN) for energy infrastructure development by installing 450 lighting units on public roads whose benefits are directly felt by the people of Papua
  #WestPapuan",0.5,1.0,0.5,0.5,1.0
Arsitektur APBN tahun 2023 dirancang untuk memperkokoh fondasi perekonomian agar mampu bertahan menghadapi gejolak perekonomian. APBN 2023 didesain tetap optimis sekaligus dengan kewaspadaan yang tinggi untuk mengantisipasi ketidakpastian,0.5,1.0,0.5,0.5,0.5
"Subsidi BBM Bebani APBN, Subsidi Harus Dialihkan Ke Sektor Strategis
  
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.5,0.5,0.5,1.0
"Jokowi menekankan Indonesia harus memiliki berbagai skenario atau simulasi menghadapi tekanan global. Tak cukup hanya untuk satu kondisi saja.
  #JumatBerkah 
  Siswa Lesti 
  #apbn #PNS",0.5,0.5,0.5,0.5,0.5
"INGAT! SUBSIDI BBM BEBANKAN APBN,",1.0,0.0,0.5,0.5,0.5
"Alasan pemerintah menyesuaikan harga BBM untuk mengurangi beban APBN 
  Gorontalo
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.5,0.5,0.5,1.0
"Subsidi BBM terlalu besar bebani APBN
  
  Daerah Istimewa Yogyakarta
  Harga BBM Yogyakarta 
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.0,0.5,0.5,1.0
"Janji gak pakai APBN, tapi pakai APBN. Membebani rakyat. KPK harus turun tangan usut pembekakan biaya kereta cepat Jakarta Bandung.",0.5,0.0,0.5,0.5,0.0
APBN adalah katalis yang sangat penting untuk belanja produk dalam negeri.,0.5,0.5,0.5,0.5,0.5
"Cukup sudah subsidi BBM bebani APBN.
  Jambi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.5,0.5,0.5,1.0
"Sebab dengan adanya investor baru yang masuk dan berinvestasi di jalan tol, akan menciptakan diversifikasi pendanaan pembangunan infrastruktur. Sehingga nantinya pembangunan infrastruktur jalan tol tidak hanya mengandalkan dari APBN
  @erickthohir
  
  #BangkitBersamaET",0.5,1.0,0.5,0.5,1.0
"Dana subsidi dan kompensasi energi di APBN 2022 melonjak tiga kali lipat hingga menyentuh Rp 502 triliun. 
  Penguatan alokasi APBN ke sektor produktif akan lebih berkeadilan dan memberi persamaan akses bagi masyarakat untuk maju dan menaiki tangga status sosial ekonom",0.5,0.0,0.5,0.5,0.5
Penyesuaian harga BBM subsidi sangat berkorelasi dengan upaya menjaga kekuatan fiskal nasional karena sejauh ini APBN terus saja terbebani,0.5,0.0,0.5,0.5,1.0
"Cukup Sudah subsidi BBM Bebani APBN.
  Jambi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.0,0.5,0.5,1.0
"Orang orang politik kalo bener bener ngelakuin jabatannya dengan bener tuh aslinya susah ya. Kayak dpr, dpd, bahas apbn. Kalo dipikirin bakal senjlimet apa. Mana ini luas banget kan negaranya. Tapi sayangnya malah disalahgunakan :)",0.5,0.0,0.5,0.5,0.0
"Ngomong kok mencla mencle...
  Sebelumnya katanya Apbn tekor, maka hrg Bbm dinaik2kan..
  Wong ekonomi amburadul, utang menggunung,rakyat miskin meningkat, dll. Sekarang bilang terbaik di dunia ?!
  Parameter nya apa 'doel ?! 
  @korantempo
  @fnncoid
  @geloraco
  @democrazymedia
  @RamliRizal",0.5,0.0,0.5,0.5,0.0
"Upaya Menteri BUMN Erick Thohir membangun infrastruktur melalui pendanaan dari investor strategis, menjadi upaya terbaik diversifikasi pendanaan infrastruktur yang mengurangi ketergantungan terhadap Anggaran Pendapatan dan Belanja Negara (APBN).
  @erickthohir
  #BangkitBersamaET",0.5,1.0,0.5,0.5,1.0
"Adanya Penyesuaian Harga BBM demi APBN Sehat, Dan Subsidi BBM tepat sasaran
  
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Banten",1.0,0.5,0.5,0.5,1.0
"Audit dulu penggunaan dana influencer dari APBN, tanpa itu sama dengan omong kosong",0.5,0.0,0.5,0.5,0.5
Progress APBN Kita....,0.5,0.5,0.5,0.5,0.5
"1)Kalau soal transfer gak ada ya gak mungkin BPK nyataka FE layak digelar
  2) Lu kira MotoGp mandalika yg memakai APBN kontrak 10 tahun gak melewati masa jabatan junjungan elu?",0.5,0.5,0.5,0.5,0.5
"Diversifikasi pendanaan infrastruktur adalah salah satu terobosan 
  @erickthohir
  , dlm membangun banyak infrastruktur namun sekaligus mengurangi ketergantungan pada APBN.
  
  #BangkitBersamaET",0.5,1.0,0.5,0.5,1.0
"Klo yg pake APBN dan membebankan Rakyat, lu diem2 aja? 
  Itu namanya Tolol",0.5,0.0,0.5,0.5,0.0
"Training activities at 1st APBn Ligiripukhuri. 
  @assampolice
  @CMOfficeAssam",0.5,0.5,0.5,0.5,0.5
"Lah emang gak Tau apa, tuh DP 0% , penebang pohon di Monas hingga terlihat cerah, patung sepatu , rotan ajaib, Oce Oce , lobang resapan, jalan berkelir buat kaki , sepeda .... banyak sekali, yg bagus bagi2 hibah uang APBN buat ormas, di beliin kelebihan bayar .... nih kan",0.5,0.0,0.5,0.5,0.0
"Subsidi BBM bebani APBN
  
  Kepulauan Riau dukung penyesuaian harga BBM
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.5,0.5,0.5,1.0
"PENGALIHAN SUBSIDI BBM UNTUK PENYELAMATAN APBN YANG MEMBENGKAK!
  
  Jambi
  
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.0,0.5,0.5,1.0
Dukung Langkah pemerintah mengendalikan anggaran APBN. Sumatera Utara #BBMSubsidi #BBMBersubsidi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM,1.0,0.5,0.5,0.5,1.0
"Subsidi BBM 502T Dapat Dipakai Untuk Bangun Jalan Tol Atau Sekolah
  Subsidi BBM Bebani APBN
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Jawa Barat",1.0,0.5,0.5,0.5,1.0
"Sesuai proposal dari pemerintah China,mega proyek ini mulanya diperhitungkan membutuhkan biaya Rp 86,5 T & haram menggunakan duit APBN.Kini biaya proyek mengalami pembengkanan hingga triliunan rupiah & boleh didanai uang negara.
  B to B kok pake APBN?",0.5,0.0,0.5,0.5,0.5
"Subsidi sudah sangat berat membebani APBN, memang tepat sudah subsdidi di alihkan ke sektor yang lebih dapat menghasilkan
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM 
  Aceh Info",1.0,0.0,0.5,0.5,1.0
"Subsidi BBM bebani APBN
  
  Sulawesi Tengah dukung Pemerintah. 
  
  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #CerdasPakaiBBM #BijakPakaiBBM",1.0,0.5,0.5,0.5,1.0
"kereta api cepat, ingkar
  ikn, ingkar
  stop ""impor"", ingkar
  dolar dibawah sepuluh ribu, membual ..
  .. 
  #JKWIngkarJanji
  #JKWIngkarJanji
  ..",0.5,0.0,0.5,0.5,0.0
"Pemerintah memastikan tidak akan menaikkan gaji pegawai negeri sipil (PNS) atau Aparatur Sipil Negara (ASN) pada tahun depan. Sebab tidak ada ketentuan tersebut dalam anggaran pendapatan dan belanja negara (APBN) 2023.
  
  Selengkapnya di http://Republika.co.id
  
  #republika",0.5,0.5,0.5,0.5,0.5
"Pengalihan Subsidi BBM Demi APBN Sehat
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Sumatera Selatan",1.0,0.5,0.5,0.5,1.0
"Belum pulih perekonomian masyarakat akibat pandemi covid 
  Sudah diberikan beban baru dengan kenaikan BBM, tapi di sisi lain memaksa percepatan pembangunan dengan menggunakan APBN. 
  
  #JKWIngkarJanji
  #JKWIngkarJanji",0.0,0.0,0.5,0.5,0.0
"Bebani APBN
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM 
  Sulawesi Utara",0.5,1.0,0.5,0.5,1.0
Ooo ini proyek yang konon katanya TIDAK PAKAI APBN itu ya pak dhe ???... Omonganmu kok MENCLA MENCLE terus ra tau bener to pak dhe... Mbok ya sekali - kali kalo ngomong yg bener gitu lo pak dhe... ga usah pake NGIBUL bin NGGEDABRUSSS...,0.5,0.0,0.5,0.5,0.0
"Adanya investor baru yang masuk dan berinvestasi contoh untuk jalan tol, akan menciptakan diversifikasi pendanaan pembangunan infrastruktur. Sehingga nantinya pembangunan infrastruktur seperti jalan tol tidak hanya mengandalkan dari APBN.
  
  #BangkitBersamaET 
  @erickthohir",0.5,1.0,0.5,0.5,1.0
"Timely action by CN S Hussain of 2nd APBN, saved 2 small children, who had fallen into a deep ditch, from drowning, at Panbazaar day before.
  
  Sh 
  @hardispeaks
  , CP Guwahati honoured & rewarded the brave act of the Policeman.
  
  Such acts inspire us to strive harder for serving people",0.5,0.5,0.5,0.5,0.5
"Josh Max. 22nd APBn Likabali Dhemaji. 
  @assampolice
  @CMOfficeAssam",0.5,0.5,0.5,0.5,0.5
"Two Rohingya community leaders, known as Majhi, were killed in an attack by miscreants at the Ukhia refugee camp in Cox's Bazar.
  Assistant Superintendent of Police (ASP) of 8 Armed Police Battalion (APBn) Md Farooq Ahmed said that the incident took place in Block A-18 of Tanzimar",0.5,0.5,0.5,0.5,0.5
"UU APBN Tahun Anggaran 2023 sudah disahkan.
  
  UU APBN Tahun Anggaran 2023 disepakati oleh pemerintah dan 
  @dpr_ri
  dalam Rapat Paripurna yang diselenggarakan hari ini (29/09)
  #Indonesia
  #PulihBersama 
  #G20Indonesia
  @KemenkeuRI",0.5,0.5,0.5,0.5,0.5
"Subsidi BBM bebani APBN harus segera melakukan tindakan 
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM Jawa Barat",1.0,0.5,0.5,0.5,1.0
calon beban apbn negara ya seonggok jancok macam ni,0.5,0.5,0.5,0.5,0.5
"Wamenkeu Suahasil Nazara mengatakan, APBN harus dijaga kesehatannya agar dapat terus menahan guncangan dari ancaman ketidakpastian global. Salah satu caranya dapat dilakukan dengan meningkatkan konsumsi produk dalam negeri.
  @jokowi",0.5,0.5,0.5,0.5,0.5
"Pengesuaian harga BBM untuk hemat APBN
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Sulawesi Utara",1.0,0.5,0.5,0.5,1.0
Ngramban Sekedar meringan kan APBN,0.5,0.5,0.5,0.5,0.5
"Pembiayaan bunga utang naik teruusssss
  Merokeeettt
  
  Pembiayaan utang tinggi = makin sedikit porsi APBN yang bisa digunakan untuk belanja produktif = menghambat kemajuan ekonomi.
  
  Pemerintah harus hati-hati
  
  #fraksipksdprri 
  #BersamaMelayaniRakyat 
  #PKSPelayanRakyat",0.5,0.0,0.5,0.5,0.5
Ya dong loe kan udah dibayar dari anggaran APBN masa loe tinggalin seh.. prestasi ngibulpun tetap di jilatin yang penting cuan.. kalo mau naikin elektabilitas ganjar kayak ini nih yang dibuang dari komisaris otaknya waras bukan kayak buzzerp kompak jadi provocator,0.5,0.5,0.5,0.5,0.5
"Penyesuaian BBM berguna menguatkan APBN negara dan berfungsi untuk menjalankan program pro rakyat. 
  
  Kepulauan Bangka Belitung
  
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.5,0.5,0.5,1.0
"Penyesuaian harga BBM langkah tepat selamatkan APBN 
  Kepulauan Bangka Belitung
  
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.5,0.5,0.5,1.0
"Proyek Kereta Cepat Indonesia China. 
  
  Ibu Kota Baru, Nusantara. 
  
  2 proyek yang dibiayai APBN. Bokek tapi ambisi buat proyek. Untuk kepentingan siapa? 
  
  Demi IKN, properti negara di Jakarta akan dijual. Di IKN, pemerintah akan menyewa properti untuk kebutuhan operasional kerja.",0.5,0.0,0.5,0.5,0.0
Menko Marves Luhut menyebut tak masalah apabila APBN dipakai untuk mendanai proyek Kereta Cepat Jakarta Bandung.,0.5,1.0,0.5,0.5,0.5
"Kebijakan 
  @erickthohir
  dlm melakukan pembangunan infrastruktur melalui pendanaan dr investor strategis adalah langkah yg baik dan patut diapresiasi.
  Hal itu bisa mengurangi ketergantungan pembangunan infrastruktur dr APBN.
  
  #BangkitBersamaET",0.5,1.0,0.5,0.5,1.0
Penyesuaian harga BBM sudah tepat agar APBN tetap sehat #BBMSubsidi #BBMBersubsidi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM Banten,1.0,0.5,0.5,0.5,1.0
"disiplin ekon yg sudah di patok di UU, defisit APBN maks 3%, utang dibatasi 60% PDB. Indepensi BI harus terus dijaga. btw. Indepensi BI tanpa disiplin fiskal tidak kredibel juga
  
  berita th 2012
  Indonesia Could Teach U.S. Some Fiscal Responsibility",0.5,0.5,0.5,0.5,0.5
"Jokowi Sentil Realisasi APBN Minim, Miris Terbesar Masih buat Gaji PNS",0.5,0.0,0.5,0.5,0.0
"Stop bikin hoax? Yang bikin hoax Esemka siapa? Yg bikin hoax ada 11 ribu trilyun di kantong siapa? Yg bikin hoax IKN dan KA Cepat gak pake APBN siapa? Yg bikin hoax gak mau impor, tp faktanya impor dimana-mana siapa? Dst.",0.5,0.0,0.5,0.5,0.0
"Wah Anies banyak omong ya; katanya ekonomi meroketlah, ada 11 T dikantongnya, sedia masker 50 juta waktu Covid, kereta cepat sls 2019 dan tdk pk APBN . Anies.. Anies..eh",0.5,0.0,0.5,0.5,0.0
"Terkaya? Di atas Teddy Minahasa masih banyak jendral di kepolisian yang jauh lebih kaya. Imbas terlalu lama dipake oleh circle merah, dari bekas ajudan yang sekarang jadi kepala BIN, Tren budget APBN kepolisian yang terus meningkat.
  
  Meanwhile, para bayi banyak yang stunting,",0.5,0.5,0.5,0.5,0.5
"Subsidi BBM Bebani APBN
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Jawa Barat",1.0,0.0,0.5,0.5,1.0
"Subsidi BBM sangat bebani APBN
  
  Sumatera Selatan 
  
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.0,0.5,0.5,1.0
"PENYESUAIAN HARGA BBM UNTUK MENGHINDARI DAMPAK NEGATIF LEBIH BESAR DARI KRISIS DAN BANGKRUTNYA APBN #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM Jambi",1.0,0.5,0.5,0.5,1.0
Wamenkeu mendorong potensi anggaran Rp747 triliun APBN-APBD belanja produk dalam negeri,0.5,0.5,0.5,0.5,0.5
"Rp392 T #UangKita di APBN 2023 telah dianggarkan untuk memberi manfaat pada masyarakat Indonesia di bidang infrastruktur. 
  
  Detailnya di sini.",0.5,1.0,0.5,0.5,0.5
"Pengalihan Subsidi BBM Demi APBN yang lebih sehat.
  Jambi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.5,0.5,0.5,1.0
"One conversation I want to talk you
  Why killing Rohingya activists day by day we must understand do you know our head mazhis torturing innocent Rohingya people to contacted with APBN polices, if you don't trust that and please please ask from people of Camp 13, only torturing.",0.5,0.5,0.5,0.5,0.5
"Subsidi BBM bebani APBN
  Daerah Istimewa Yogyakarta
  Harga BBM Yogyakarta 
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.5,0.5,0.5,1.0
"Bandingkan luas Pulau Bali dengan DKI Jakarta.
  APBD DKI Sebesar Rp.82,47 Triliun.
  APBD Bali Sebesar Rp.5 Triliun.
  Drun, Selain APBD DKI, APBN juga Fokus pembangunannya di Ibu Kota Negara Jakarta.
  Kalau jadi Pengamat harusnya pintar Dikit jangan BODOH anda di borong",0.5,0.0,0.5,0.5,0.5
"Gaji polisi di seluruh Indonesia dari APBN , APBN dari kantong rakyat, rakyat di hajar polisi",0.5,0.5,0.5,0.5,0.0
"Upaya penyesuaian harga BBM banyak manfaat dan dapat menyelamatkan APBN. 
  Kepulauan Bangka Belitung
  
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.5,0.5,0.5,0.5
Yang tipu-tipu itu bilangnya KA cepat & IKN ga pake APBN eh tp ujung2nya pake. Begitu,0.5,0.0,0.5,0.5,0.5
Penyesuaian Harga BBM merupakan langkah Pemerintah dalam menyelamatkan APBN #BBMSubsidi #BBMBersubsidi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM Banten,1.0,0.5,0.5,0.5,1.0
WHAAAAT,0.5,0.5,0.5,0.5,0.5
"Alhamdulillah, ada yg dihapus , Indonesia ajukan hutang dimasa pemerintahan Suharto , negoisasi G to G, kemukakan alasannya , terutama hilangnya 30 persen dari APBN , bertanyalah kepada yang tahu dan mengerti.",0.5,1.0,0.5,0.5,0.5
Tapi kalo apbd dipake formula e jadi masalah yes?,0.5,0.5,0.5,0.5,0.5
"Update Aceh - Subsidi BBM selama ini membebani APBN, lebih baik dialihkan ke sektor-sektor lainnya yang lebih bermanfaat
  
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,0.5,0.5,0.5,1.0
"Subsidi BBM Bebani APBN . 
  SUBSIDI Harus Dialihkan Ke sektor Strategis .
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Nusa Tenggara Timur",1.0,1.0,0.5,0.5,1.0
"Penyesuaian Harga BBM meringankan Beban APBN. Untuk Masyarakat
  #BersatuCiptakanRIMaju #BersatuCiptakanRIMaju",1.0,1.0,0.5,0.5,1.0
"Formula E cuma 60 M
  Gencarny KPK mau usut
  Mandalika APBN 2.4 T gak heboh tu KPK
  @Mayasar64009002
  @jawir_solo",0.5,0.0,0.5,0.5,0.0
"Pengalihan subsidi BBM demi ketahanan APBN. Dukung Penyesuaian harga BBM
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Sumatera Barat",1.0,1.0,0.5,0.5,1.0
"Penyesuaian harga BBM untuk mengurangi beban APBN 
  Gorontalo 
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,1.0,0.5,0.5,1.0
"Penyelesaian BBM Untuk meringankan beban APBN
  Kepulauan Bangka Belitung
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",1.0,1.0,0.5,0.5,1.0
Pengalihan Subsidi BBM Selamatkan APBN Indonesia #BBMSubsidi #BBMBersubsidi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM Kalimantan Barat,1.0,1.0,0.5,0.5,1.0
"Pengalihan Subsidi BBM Demi APBN Sehat
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Jawa Barat",1.0,1.0,0.5,0.5,1.0
"@erickthohir
  Pemerintah melalui Kementerian BUMN menawarkan proyek pembangunan infrastruktur kpd investor strategis. Melalui LPI atau SWF, Kementerian BUMN mencari mitra strategis yg mau membiayai pembangunan infrastruktur nasional dg sumber pendanaan non APBN.
  
  #BangkitBersamaET",0.5,1.0,0.5,0.5,1.0
