tweet,date,retweet,reply,like,name,username,,label_kenaikanbbm,label_kesehatanAPBN,label_omnibus_law,label_kenaikanppn,pemerintah
"Subsidi BBM Bebani APBN
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Jawa Barat",17-Oct-22,0,0,0,Grace Keana,@GraceKeana,,1,0,0.5,0.5,1
"Subsidi BBM sangat bebani APBN
  
  Sumatera Selatan 
  
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",17-Oct-22,1,0,1,Power Hijau,@PowerHijau74,,1,0,0.5,0.5,1
"PENYESUAIAN HARGA BBM UNTUK MENGHINDARI DAMPAK NEGATIF LEBIH BESAR DARI KRISIS DAN BANGKRUTNYA APBN #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM Jambi",17-Oct-22,0,0,0,nkri bersatu,@nkribersatu6,,1,0.5,0.5,0.5,1
Wamenkeu mendorong potensi anggaran Rp747 triliun APBN-APBD belanja produk dalam negeri,17-Oct-22,0,0,0,ANTARASULSEL.Com,@antaramakassar,,0.5,0.5,0.5,0.5,0.5
"Rp392 T #UangKita di APBN 2023 telah dianggarkan untuk memberi manfaat pada masyarakat Indonesia di bidang infrastruktur. 
  
  Detailnya di sini.",13-Oct-22,2,0,1,KP2KP Kalianda,@pajakkalianda,,0.5,1,0.5,0.5,0.5
"Pengalihan Subsidi BBM Demi APBN yang lebih sehat.
  Jambi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",16-Oct-22,0,0,1,Bautista Cabello,@bandifains4230,,1,0.5,0.5,0.5,1
"One conversation I want to talk you
  Why killing Rohingya activists day by day we must understand do you know our head mazhis torturing innocent Rohingya people to contacted with APBN polices, if you don't trust that and please please ask from people of Camp 13, only torturing.",17-Oct-22,0,0,0,MD Rofique,@MD_Rofique_BN,,0.5,0.5,0.5,0.5,0.5
"Subsidi BBM bebani APBN
  Daerah Istimewa Yogyakarta
  Harga BBM Yogyakarta 
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",17-Oct-22,3,1,4,Barb Brown,@BarbBroBro,,1,0.5,0.5,0.5,1
"Bandingkan luas Pulau Bali dengan DKI Jakarta.
  APBD DKI Sebesar Rp.82,47 Triliun.
  APBD Bali Sebesar Rp.5 Triliun.
  Drun, Selain APBD DKI, APBN juga Fokus pembangunannya di Ibu Kota Negara Jakarta.
  Kalau jadi Pengamat harusnya pintar Dikit jangan BODOH anda di borong",9-Oct-22,5,1,16,Mandau Borneo,@BorneoMandau,,0.5,0,0.5,0.5,0.5
"Gaji polisi di seluruh Indonesia dari APBN , APBN dari kantong rakyat, rakyat di hajar polisi",15-Oct-22,0,1,5,Yudistira F,@YudistiraF4,,0.5,0.5,0.5,0.5,0
"Upaya penyesuaian harga BBM banyak manfaat dan dapat menyelamatkan APBN. 
  Kepulauan Bangka Belitung
  
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",12-Oct-22,5,0,7,PLAT MIRAH,@plat_mirah,,1,0.5,0.5,0.5,0.5
Yang tipu-tipu itu bilangnya KA cepat & IKN ga pake APBN eh tp ujung2nya pake. Begitu,11-Oct-22,2,1,8,Lilacpurple,@loksado_river,,0.5,0,0.5,0.5,0.5
Penyesuaian Harga BBM merupakan langkah Pemerintah dalam menyelamatkan APBN #BBMSubsidi #BBMBersubsidi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM Banten,17-Oct-22,1,0,1,Berliana Sianipar,@sianipar1998,,1,0.5,0.5,0.5,1
WHAAAAT,14-Oct-22,0,0,0,Ana',@Apbn7,,0.5,0.5,0.5,0.5,0.5
"Alhamdulillah, ada yg dihapus , Indonesia ajukan hutang dimasa pemerintahan Suharto , negoisasi G to G, kemukakan alasannya , terutama hilangnya 30 persen dari APBN , bertanyalah kepada yang tahu dan mengerti.",17-Oct-22,0,0,0,Umi Hapsah,@HapsahUmi,,0.5,1,0.5,0.5,0.5
Tapi kalo apbd dipake formula e jadi masalah yes?,17-Oct-22,0,0,0,Ozymoisme,@Ozy_MoTo,,0.5,0.5,0.5,0.5,0.5
"Update Aceh - Subsidi BBM selama ini membebani APBN, lebih baik dialihkan ke sektor-sektor lainnya yang lebih bermanfaat
  
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",17-Oct-22,1,0,4,Amin Richman,@amin_richmen,,1,0.5,0.5,0.5,1
"Subsidi BBM Bebani APBN . 
  SUBSIDI Harus Dialihkan Ke sektor Strategis .
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Nusa Tenggara Timur",17-Oct-22,0,0,1,Rani Buang,@RaniBuang,,1,1,0.5,0.5,1
"Penyesuaian Harga BBM meringankan Beban APBN. Untuk Masyarakat
  #BersatuCiptakanRIMaju #BersatuCiptakanRIMaju",17-Oct-22,0,0,1,Denden,@Denden_FDT,,1,1,0.5,0.5,1
"Formula E cuma 60 M
  Gencarny KPK mau usut
  Mandalika APBN 2.4 T gak heboh tu KPK
  @Mayasar64009002
  @jawir_solo",9-Oct-22,0,1,1,HMK,@MandalaKrida5,,0.5,0,0.5,"0,5",0
"Pengalihan subsidi BBM demi ketahanan APBN. Dukung Penyesuaian harga BBM
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Sumatera Barat",14-Oct-22,2,0,3,jasman usman,@jasmanusman2,,1,1,0.5,0.5,1
"Penyesuaian harga BBM untuk mengurangi beban APBN 
  Gorontalo 
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",17-Oct-22,0,0,0,Diana Usman,@DianaUsman10,,1,1,0.5,0.5,1
"Penyelesaian BBM Untuk meringankan beban APBN
  Kepulauan Bangka Belitung
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM",17-Oct-22,0,1,1,Putra Andalas,@raja_andalas,,1,1,0.5,0.5,1
Pengalihan Subsidi BBM Selamatkan APBN Indonesia #BBMSubsidi #BBMBersubsidi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran #SemuaDemiKesejahteraan #CerdasPakaiBBM #BijakPakaiBBM Kalimantan Barat,13-Oct-22,1,0,1,annawace,@wace_12,,1,1,0.5,0.5,1
"Pengalihan Subsidi BBM Demi APBN Sehat
  #BBMSubsidi
  #BBMBersubsidi
  #BantuanBBMUntukRakyat
  #BLTBBMTepatSasaran
  #SubsidiTepatSasaran
  #SemuaDemiKesejahteraan
  #CerdasPakaiBBM
  #BijakPakaiBBM
  Jawa Barat",14-Oct-22,0,1,1,Davina Deema,@DavinaDeema,,1,1,0.5,0.5,1
"@erickthohir
  Pemerintah melalui Kementerian BUMN menawarkan proyek pembangunan infrastruktur kpd investor strategis. Melalui LPI atau SWF, Kementerian BUMN mencari mitra strategis yg mau membiayai pembangunan infrastruktur nasional dg sumber pendanaan non APBN.
  
  #BangkitBersamaET",10-Oct-22,4,0,4,Niesya,@ketanminis,,0.5,1,0.5,0.5,1
